bse_eqlist
Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
538648,IPRU2487,ICICI Prudential Value Fund Series 5 (Regular Cumulative Option),Active,B ,10.00,INF109KC1242,,Equity
538649,IPRU2488,ICICI Prudential Value Fund Series 5 (Regular Dividend Option),Active,B ,10.00,INF109KC1234,,Equity
538650,IPRU8687,ICICI Prudential Value Fund Series 5 (Direct Cumulative Option),Active,B ,10.00,INF109KC1267,,Equity
538651,IPRU8688,ICICI Prudential Value Fund Series 5 (Direct Dividend Option),Active,B ,10.00,INF109KC1259,,Equity
538683,RELSENSEX,Reliance ETF Sensex,Active,B ,10.00,INF204KA1UN7,,Equity
538685,SHEMAROO,Shemaroo Entertainment Ltd,Active,B ,10.00,INE363M01019,Movies &amp; Entertainment,Equity
538706,ULTRACAB,Ultracab (India) Ltd,Active,B ,10.00,INE010R01015,Other Elect.Equip./ Prod.,Equity
538709,SEOFIGR,SBI Equity Opportunities Fund - Series I- Regular Plan -Growth,Active,B ,10.00,INF200KA1RM9,,Equity
538710,SEOFIDR,SBI Equity Opportunities Fund - Series I-Regular Plan- Dividend Payout,Active,B ,10.00,INF200KA1RN7,,Equity
538711,SEOFIGD,SBI Equity Opportunities Fund - Series I-Direct Plan -Growth,Active,B ,10.00,INF200KA1RO5,,Equity
538712,SEOFIDD,SBI Equity Opportunities Fund - Series I-Direct Plan - Dividend Payout,Active,B ,10.00,INF200KA1RP2,,Equity
538713,ATISHAY,Atishay Ltd,Active,B ,10.00,INE011R01013,IT Software Products,Equity
538717,RCAPBULCDD,Reliance Capital Builder Fund- Series C - Direct Dividend Plan- Dividend Payout Option,Active,B ,10.00,INF204KA1UE6,,Equity
538718,RCAPBULCDG,Reliance Capital Builder Fund- Series C - Direct Growth Plan- Growth Option,Active,B ,10.00,INF204KA1UD8,,Equity
538719,RCAPBUILCD,Reliance Mutual Fund- Reliance Capital Builder Fund- Series C - Dividend Plan-Dividend P O,Active,B ,10.00,INF204KA1UC0,,Equity
538720,RCAPBUILCG,Reliance Capital Builder Fund- Series C - Growth Plan- Growth Option,Active,B ,10.00,INF204KA1UB2,,Equity
538728,IPRU2511,ICICI Prudential Growth Fund Series 3 (Regular Plan - Dividend Payout Option),Suspended,B ,10.00,INF109KA1S09,,Equity
538729,IPRU8711,ICICI Prudential Growth Fund Series 3 (Direct Plan - Dividend Payout Option),Suspended,B ,10.00,INF109KA1S17,,Equity
538730,PDSMFL,PDS Multinational Fashions Ltd,Active,B ,10.00,INE111Q01013,Comm.Trading  &amp; Distribution,Equity
538733,STARLIT,Starlit Power Systems Ltd,Active,B ,10.00,INE909P01012,Other Non-Ferrous Metals,Equity
538734,CEINSYSTECH,Ceinsys Tech Ltd,Active,B ,10.00,INE016Q01014,IT Consulting &amp; Software,Equity
538755,BSLFEFS3RG,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 3 REGULAR GROWTH,Suspended,B ,10.00,INF209KA1RR9,,Equity
538756,BSLFEFS3RN,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 3 REGULAR DIVIDEND,Suspended,B ,10.00,INF209KA1RS7,,Equity
538757,BSLFEFS3DG,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 3 DIRECT GROWTH,Suspended,B ,10.00,INF209KA1RT5,,Equity
538758,BSLFEFS3DN,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 3 DIRECT DIVIDEND,Suspended,B ,10.00,INF209KA1RU3,,Equity
538763,IPRU2530,ICICI Prudential Growth Fund Series 4 (Regular Plan - Dividend Payout Option),Suspended,B ,10.00,INF109KA1Y68,,Equity
538764,IPRU8730,ICICI Prudential Growth Fund Series 4 (Direct Plan - Dividend Payout Option),Suspended,B ,10.00,INF109KA1Y76,,Equity
538771,PINCON,Pincon Spirit Ltd,Active,B ,10.00,INE675G01018,Breweries &amp; Distilleries,Equity
538772,NIYOGIN,Niyogin Fintech Ltd,Active,B ,10.00,INE480D01010,Finance (including NBFCs),Equity
538808,D3YRCEERG,DSP BlackRock 3 Years Close Ended Equity Fund-Regular- Growth,Active,B ,10.00,INF740KA1CY3,,Equity
538809,D3YRCEERDP,DSP BlackRock 3 Years Close Ended Equity Fund-Regular- Dividend Payout,Active,B ,10.00,INF740KA1CZ0,,Equity
538810,D3YRCEEDG,DSP BlackRock 3 Years Close Ended Equity Fund- Direct Plan - Growth,Active,B ,10.00,INF740KA1DA1,,Equity
538811,D3YRCEEDDP,DSP BlackRock 3 Years Close Ended Equity Fund-Direct Plan - Dividend Payout,Active,B ,10.00,INF740KA1DB9,,Equity
538812,AANCHALISP,Aanchal Ispat Ltd,Active,B ,10.00,INE322R01014,Iron &amp; Steel/Interm.Products,Equity
538818,SEOFIIGR,SBI Equity Opportunities Fund - Series II-Regular Plan -Growth,Delisted,B ,10.00,INF200K018Y7,,Equity
538819,SEOFIIDR,SBI Equity Opportunities Fund - Series II-Regular Plan- Dividend Payout,Delisted,B ,10.00,INF200K019Y5,,Equity
538820,SEOFIIGD,SBI Equity Opportunities Fund - Series II-Direct Plan -Growth,Delisted,B ,10.00,INF200K010Z1,,Equity
538821,SEOFIIDD,SBI Equity Opportunities Fund - Series II-Direct Plan - Dividend Payout,Delisted,B ,10.00,INF200K011Z9,,Equity
538836,MONTECARLO,Monte Carlo Fashions Ltd,Active,B ,10.00,INE950M01013,Other Apparels &amp; Accessories,Equity
538841,BSLFEFS4RG,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 4 REGULAR GROWTH,Suspended,B ,10.00,INF209KA1UL6,,Equity
538842,BSLFEFS4RN,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 4 REGULAR DIVIDEND,Suspended,B ,10.00,INF209KA1UM4,,Equity
538843,BSLFEFS4DG,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 4 DIRECT GROWTH,Suspended,B ,10.00,INF209KA1UN2,,Equity
538844,BSLFEFS4DN,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 4 DIRECT DIVIDEND,Suspended,B ,10.00,INF209KA1UO0,,Equity
538853,RCBFIIADD,Reliance Capital Builder Fund II - Series A - Direct Plan Dividend Payout Option,Suspended,B ,10.00,INF204KA1YL3,,Equity
538854,RCBFIIADG,Reliance Capital Builder Fund II - Series A - Direct Plan Growth Option,Suspended,B ,10.00,INF204KA1YK5,,Equity
538855,RCBFIIAD,Reliance Capital Builder Fund II - Series A -  Dividend Payout Option,Suspended,B ,10.00,INF204KA1YJ7,,Equity
538856,RCBFIIAG,Reliance Capital Builder Fund II - Series A -  Growth Option,Suspended,B ,10.00,INF204KA1YI9,,Equity
538892,IPRU2586,ICICI Prudential Growth Fund Series 6 (Regular Plan - Dividend Payout),Active,B ,10.00,INF109KA14O3,,Equity
538893,IPRU8788,ICICI Prudential Growth Fund Series 6 (Direct Plan - Dividend Payout),Active,B ,10.00,INF109KA15O0,,Equity
538902,DHUNTEAIND,Dhunseri Tea &amp; Industries Ltd,Active,B ,10.00,INE341R01014,Tea &amp; Coffee,Equity
538924,IPRU2591,ICICI Prudential Growth Fund Series 7 (Regular Plan - Dividend Payout),Active,B ,10.00,INF109KA18P1,,Equity
538925,IPRU8793,ICICI Prudential Growth Fund Series 7 (Direct Plan - Dividend Payout),Active,B ,10.00,INF109KA19P9,,Equity
538936,IPRU2598,ICICI Prudential Growth Fund Series 8 (Regular Plan - Dividend Payout),Suspended,B ,10.00,INF109KA19R5,,Equity
538937,IPRU8800,ICICI Prudential Growth Fund Series 8 (Direct Plan - Dividend Payout),Suspended,B ,10.00,INF109KA10S2,,Equity
538938,RCBFIIBDD,Reliance Capital Builder Fund II - Series B - Direct Plan Dividend Payout Option,Suspended,B ,10.00,INF204KA1ZJ4,,Equity
538939,RCBFIIBDG,Reliance Capital Builder Fund II - Series B - Direct Plan Growth Option,Suspended,B ,10.00,INF204KA1ZI6,,Equity
538940,RCBFIIBD,Reliance Capital Builder Fund II - Series B -  Dividend Payout Option,Suspended,B ,10.00,INF204KA1ZH8,,Equity
538941,RCBFIIBG,Reliance Capital Builder Fund II - Series B -  Growth Option,Suspended,B ,10.00,INF204KA1ZG0,,Equity
538957,LICNFR3G,LIC MF RGESS Fund Series- 3 -Regular Plan- Growth Option,Delisted,B ,10.00,INF767K01MX1,,Equity
538958,LICNFR3D,LIC MF RGESS Fund Series -3- Regular Plan -Dividend Payout Option,Delisted,B ,10.00,INF767K01MW3,,Equity
538959,LICNFR3G1,LIC MF RGESS Fund Series -3 -Direct Plan -Growth Option,Delisted,B ,10.00,INF767K01MZ6,,Equity
538960,LICNFR3D1,LIC MF RGESS Fund Series- 3 -Direct Plan -Dividend Payout Option,Delisted,B ,10.00,INF767K01MY9,,Equity
538961,GENUSPAPER,Genus Paper &amp; Boards Ltd,Active,B ,1.00,INE949P01018,Paper &amp; Paper Products,Equity
538962,MINDACORP,Minda Corporation Ltd,Active,B ,2.00,INE842C01021,Auto Parts &amp; Equipment,Equity
538979,GRNLAMIND,Greenlam Industries Ltd,Active,B ,5.00,INE544R01013,Furniture-Furnishing-Paints,Equity
538980,HFEFDG,HDFC Focused Equity Fund Plan A - Direct Option- Growth Option,Suspended,B ,10.00,INF179KA1T68,,Equity
538981,HFEFDD,HDFC Focused Equity Fund Plan A - Direct Option- Dividend Option,Suspended,B ,10.00,INF179KA1T76,,Equity
538982,HFEFRG,HDFC Focused Equity Fund Plan A-Regular Option- Growth Option,Suspended,B ,10.00,INF179KA1T84,,Equity
538983,HFEFRD,HDFC Focused Equity Fund Plan A-Regular Option - Dividend Option,Suspended,B ,10.00,INF179KA1T92,,Equity
539015,ORTEL,Ortel Communications Ltd,Active,B ,10.00,INE849L01019,Broadcasting &amp; Cable TV,Equity
539017,ASHFL,Akme Star Housing Finance Ltd,Active,B ,10.00,INE526R01010,Housing Finance ,Equity
539031,SETFBSE100,SBI Mutual Fund - SBI - ETF BSE 100,Active,B ,10.00,INF200KA1572,,Equity
539042,AGIIL,AGI Infra Ltd,Active,B ,10.00,INE976R01017,Realty,Equity
539043,BKMINDST,BKM Industries Ltd,Active,B ,1.00,INE831Q01016,Containers &amp; Packaging,Equity
539044,MANAKSTELTD,Manaksia Steels Ltd,Active,B ,1.00,INE824Q01011,Iron &amp; Steel/Interm.Products,Equity
539045,MNKALCOLTD,Manaksia Aluminium Company Ltd,Active,B ,1.00,INE859Q01017,Aluminium,Equity
539046,MNKCMILTD,Manaksia Coated Metals &amp; Industries Ltd,Active,B ,1.00,INE830Q01018,Iron &amp; Steel/Interm.Products,Equity
539052,BSLFEFS5RG,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 5 REGULAR GROWTH,Suspended,B ,10.00,INF209KA1B55,,Equity
539053,BSLFEFS5RN,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 5 REGULAR DIVIDEND,Suspended,B ,10.00,INF209KA1B63,,Equity
539054,BSLFEFS5DG,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 5 DIRECT GROWTH,Suspended,B ,10.00,INF209KA1B71,,Equity
539055,BSLFEFS5DN,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 5 DIRECT DIVIDEND,Suspended,B ,10.00,INF209KA1B89,,Equity
539056,ADLABS,Adlabs Entertainment Ltd,Active,B ,10.00,INE172N01012,Other Leisure Facilities,Equity
539063,RCBFIICDD,Reliance Capital Builder Fund II - Series C - Direct Plan Dividend Payout Option,Active,B ,10.00,INF204KA1F86,,Equity
539065,RCBFIICDG,Reliance Capital Builder Fund II - Series C - Direct Plan Growth Option,Active,B ,10.00,INF204KA1F78,,Equity
539067,RCBFIICD,Reliance Capital Builder Fund II - Series C -  Dividend Payout Option,Active,B ,10.00,INF204KA1F60,,Equity
539070,RCBFIICG,Reliance Capital Builder Fund II - Series C -  Growth Option,Active,B ,10.00,INF204KA1F52,,Equity
539084,IPRU2619,ICICI Prudential India Recovery Fund - Series 1 (Regular Plan - Dividend Payout Option),Active,B ,10.00,INF109KB1110,,Equity
539085,IPRU8821,ICICI Prudential India Recovery Fund - Series 1 (Direct Plan - Dividend Payout Option),Active,B ,10.00,INF109KB1128,,Equity
539092,IPRU8841,ICICI Prudential Value Fund Series 6- Direct Plan Cumulative Option,Active,B ,10.00,INF109KB1573,,Equity
539093,IPRU8842,ICICI Prudential Value Fund Series 6- Direct Plan Dividend Option,Active,B ,10.00,INF109KB1581,,Equity
539094,IPRU2639,ICICI Prudential Value Fund Series 6- Regular Plan Cumulative Option,Active,B ,10.00,INF109KB1557,,Equity
539095,IPRU2640,ICICI Prudential Value Fund Series 6- Regular Plan Dividend Option,Active,B ,10.00,INF109KB1565,,Equity
539100,IPRU2626,ICICI Prudential India Recovery Fund - Series 2 (Regular Plan - Dividend Payout Option),Active,B ,10.00,INF109KB1292,,Equity
539101,IPRU8828,ICICI Prudential India Recovery Fund - Series 2 (Direct Plan - Dividend Payout Option),Active,B ,10.00,INF109KB1300,,Equity
539118,VRLLOG,VRL Logistics Ltd,Active,B ,10.00,INE366I01010,Transportation - Logistics,Equity
539126,MEP,MEP Infrastructure Developers Ltd,Active,B ,10.00,INE776I01010,Roads &amp; Highways,Equity
539133,KTKKIGFG,Kotak Mahindra Mutual Fund - Kotak India Growth Fund Series I Non Direct Plan- Growth option,Suspended,B ,10.00,INF174K01P24,,Equity
539134,HFEFBRG,HDFC Focused Equity Fund Plan B - Regular Option- Growth,Suspended,B ,10.00,INF179KA18O7,,Equity
539135,KTKKIGFD,Kotak Mahindra Mutual Fund - Kotak India Growth Fund Series I Non Direct Plan- Dividend option,Suspended,B ,10.00,INF174K01P32,,Equity
539136,KTKKIGFGD,Kotak Mahindra Mutual Fund - Kotak India Growth Fund Series I Direct Plan- Growth option,Suspended,B ,10.00,INF174K01P40,,Equity
539137,KTKKIGFDD,Kotak Mahindra Mutual Fund - Kotak India Growth Fund Series I Direct Plan- Dividend Option,Suspended,B ,10.00,INF174K01P57,,Equity
539138,HFEFBRD,HDFC Focused Equity Fund Plan B - Regular Option- Dividend Payout,Suspended,B ,10.00,INF179KA19O5,,Equity
539139,HFEFBDG,HDFC Focused Equity Fund Plan A - Direct Option - Growth,Suspended,B ,10.00,INF179KA16O1,,Equity
539140,HFEFBDD,HDFC Focused Equity Fund Plan A- Direct Option - Dividend Payout,Suspended,B ,10.00,INF179KA17O9,,Equity
539141,UFO,UFO Moviez India Ltd,Active,B ,10.00,INE527H01019,Broadcasting &amp; Cable TV,Equity
539142,NIFTYEES,Edelweiss Mutual Fund - Edelweiss Exchange Traded Scheme - Nifty ( Nifty EES ),Active,B ,10.00,INF754K01EK3,,Equity
539150,PNCINFRA,PNC Infratech Ltd,Active,B ,2.00,INE195J01029,Roads &amp; Highways,Equity
539179,IPRU2670,ICICI Prudential  Value Fund Series 7,Active,B ,10.00,INF109KB1EU1,,Equity
539180,IPRU8872,ICICI Prudential Value Fund Series 7,Active,B ,10.00,INF109KB1EW7,,Equity
539202,RCBFIIIAX,Reliance Capital Builder Fund III Series A - Direct Plan Dividend Payout Option,Active,B ,10.00,INF204KA16D0,,Equity
539203,RCBFIIIAZ,Reliance Capital Builder Fund III Series A- Direct Plan Growth Option,Active,B ,10.00,INF204KA15D2,,Equity
539204,RCBFIIIAD,Reliance Capital Builder Fund III Series A- Dividend Plan Dividend Payout,Active,B ,10.00,INF204KA14D5,,Equity
539205,RCBFIIIAG,Reliance Capital Builder Fund III Series A- Growth Plan - Growth,Active,B ,10.00,INF204KA13D7,,Equity
539207,MANPASAND,Manpasand Beverages Ltd,Active,B ,10.00,INE122R01018,Non-alcoholic Beverages,Equity
539220,MISHKA,Mishka Exim Ltd,Active,B ,10.00,INE540S01019,Other Apparels &amp; Accessories,Equity
539225,JIYAECO,Jiya Eco-Products Ltd,Active,B ,10.00,INE023S01016,Utilities:Non-Elec.,Equity
539228,GGPL,Gala Global Products Ltd,Active,B ,5.00,INE480S01026,Comm.Printing/Stationery,Equity
539251,BALKRISHNA,Balkrishna Paper Mills Ltd,Active,B ,10.00,INE875R01011,Containers &amp; Packaging,Equity
539276,KAYA,Kaya Ltd,Active,B ,10.00,INE587G01015,Sp.Consumer Services,Equity
539285,IPRU8895,ICICI PRUDENTIAL VALUE FUND SERIES 8 - DIRECT PLAN DIVIDEND OPTION,Active,B ,10.00,INF109KB1KA0,,Equity
539286,IPRU2693,ICICI PRUDENTIAL VALUE FUND SERIES 8 - REGULAR PLAN DIVIDEND OPTION,Active,B ,10.00,INF109KB1JZ9,,Equity
539287,ORTINLAABS,Ortin Laboratories Ltd,Active,B ,10.00,INE749B01012,Pharmaceuticals,Equity
539289,MJCO,Majesco Ltd,Active,B ,5.00,INE898S01029,IT Consulting &amp; Software,Equity
539290,BINDALAGRO,Oswal Greentech Ltd,Active,B ,10.00,INE143A01010,Investment Companies,Equity
539301,ARVSMART,Arvind SmartSpaces Ltd,Active,B ,10.00,INE034S01021,Realty,Equity
539302,POWERMECH,Power Mech Projects Ltd,Active,B ,10.00,INE211R01019,Construction &amp; Engineering,Equity
539309,RAMASTEEL,Rama Steel Tubes Ltd,Active,B ,5.00,INE230R01027,Iron &amp; Steel Products,Equity
539312,UTISENSETF,UTI- SENSEX ETF,Active,B ,10.00,INF789FB1X58,,Equity
539313,UTINIFTETF,UTI NIFTY ETF,Active,B ,10.00,INF789FB1X41,,Equity
539319,IPRU8917,ICICI PRUDENTIAL INDIA RECOVERY FUND SERIES 3 - DIRECT PLAN - CUMULATIVE OPTION,Active,B ,10.00,INF109KB1ME8,,Equity
539320,IPRU8910,ICICI PRUDENTIAL INDIA RECOVERY FUND SERIES 3 - DIRECT PLAN - DIVIDEND PAYOUT,Active,B ,10.00,INF109KB1LQ4,,Equity
539321,IPRU2715,ICICI PRUDENTIAL INDIA RECOVERY FUND SERIES 3 - REGULAR PLAN - CUMULATIVE,Active,B ,10.00,INF109KB1MD0,,Equity
539322,IPRU2708,ICICI PRUDENTIAL INDIA RECOVERY FUND SERIES 3 - REGULAR PLAN - DIVIDEND OPTION,Active,B ,10.00,INF109KB1LP6,,Equity
539331,VETO,Veto Switchgears and Cables Ltd,Active,B ,10.00,INE918N01018,Other Elect.Equip./ Prod.,Equity
539333,PENPEBS,Pennar Engineered Building Systems Ltd,Active,B ,10.00,INE455O01019,Realty,Equity
539334,SHREEPUSHK,Shree Pushkar Chemicals &amp; Fertilisers Ltd,Active,B ,10.00,INE712K01011,Specialty Chemicals,Equity
539346,SADBHIN,Sadbhav Infrastructure Project Ltd,Active,B ,10.00,INE764L01010,Roads &amp; Highways,Equity
539347,PHL,Pneumatic Holdings Ltd,Delisted,B ,10.00,INE096T01010,Holding Companies,Equity
539351,PRABHAT,Prabhat Dairy Ltd,Active,B ,10.00,INE302M01033,Packaged Foods,Equity
539394,IPRU8923,ICICI Prudential Mutual Fund- Direct Plan Cumulative Option,Active,B ,10.00,INF109KB1MV2,,Equity
539395,IPRU8924,ICICI Prudential Mutual Fund- Direct Plan Dividend Option,Active,B ,10.00,INF109KB1MW0,,Equity
539396,IPRU2721,ICICI Prudential Mutual Fund- Regular Plan Cumulative Option,Active,B ,10.00,INF109KB1MX8,,Equity
539397,IPRU2722,ICICI Prudential Mutual Fund- Regular Plan Dividend Option,Active,B ,10.00,INF109KB1MY6,,Equity
539399,BELLACASA,Bella Casa Fashion &amp; Retail Ltd,Active,B ,10.00,INE344T01014,Textiles,Equity
539404,SATIN,Satin Creditcare Network Ltd,Active,B ,10.00,INE836B01017,Finance (including NBFCs),Equity
539420,BSLFEFS6RG,BIRLA SUN LIFE FOCUSED EQUITY FUND- SERIES 6- REGULAR PLAN- GROWTH,Active,B ,10.00,INF209KA18K0,,Equity
539421,BSLFEFS6RN,BIRLA SUN LIFE FOCUSED EQUITY FUND- SERIES 6- REGULAR PLAN- DIVIDEND PAYOUT,Active,B ,10.00,INF209KA19K8,,Equity
539422,BSLFEFS6DG,BIRLA SUN LIFE FOCUSED EQUITY FUND- SERIES 6- DIRECT PLAN- GROWTH,Active,B ,10.00,INF209KA10L5,,Equity
539423,BSLFEFS6DN,BIRLA SUN LIFE FOCUSED EQUITY FUND- SERIES 6- DIRECT PLAN- DIVIDEND PAYOUT,Active,B ,10.00,INF209KA11L3,,Equity
539436,COFFEEDAY,Coffee Day Enterprises Ltd,Active,B ,10.00,INE335K01011,Restaurants,Equity
539447,BEARDSELL,Beardsell Ltd,Active,B ,2.00,INE520H01022,Containers &amp; Packaging,Equity
539450,SHK,S H Kelkar and Company Ltd,Active,B ,10.00,INE500L01026,Personal Products,Equity
539456,IPRU8937,ICICI PRUDENTIAL BUSINESS CYCLE FUND SERIES 2 DIRECT PLAN CUMULATIVE OPTION,Active,B ,10.00,INF109KB1OH7,,Equity
539457,IPRU8938,ICICI PRUDENTIAL BUSINESS CYCLE FUND SERIES 2 DIRECT PLAN DIVIDEND OPTION,Active,B ,10.00,INF109KB1OI5,,Equity
539458,IPRU2735,ICICI PRUDENTIAL BUSINESS CYCLE FUND SERIES 2 REGULAR PLAN CUMULATIVE OPTION,Active,B ,10.00,INF109KB1OF1,,Equity
539459,IPRU2736,ICICI PRUDENTIAL BUSINESS CYCLE FUND SERIES 2 REGULAR PLAN DIVIDEND OPTION,Active,B ,10.00,INF109KB1OG9,,Equity
539480,LICNETFN50,LIC MF EXCHANGE TRADED FUND- NIFTY 50,Active,B ,10.00,INF767K01OS7,,Equity
539487,LICNETFSEN,LIC MF EXCHANGE TRADED FUND- SENSEX,Active,B ,10.00,INF767K01OT5,,Equity
539516,HDFCNIFETF,HDFC Nifty ETF,Active,B ,761.25,INF179KB1KP3,,Equity
539517,SXETF,HDFC Sensex ETF - Open Ended Traded Fund,Active,B ,2503.61,INF179KB1KQ1,,Equity
539542,LUXIND,Lux Industries Ltd,Active,B ,2.00,INE150G01020,Other Apparels &amp; Accessories,Equity
539551,NH,Narayana Hrudayalaya Ltd,Active,B ,10.00,INE410P01011,Healthcare Facilities,Equity
539597,JSLHISAR,Jindal Stainless (Hisar) Ltd,Active,B ,2.00,INE455T01018,Iron &amp; Steel Products,Equity
539622,IPRU8957,ICICI PRUDENTIAL BUSINESS CYCLE FUND SERIES 3 - DIRECT PLAN CUMULATIVE OPTION,Active,B ,10.00,INF109KB1PZ6,,Equity
539623,IPRU8958,ICICI PRUDENTIAL BUSINESS CYCLE FUND SERIES 3 - DIRECT PLAN DIVIDEND OPTION,Active,B ,10.00,INF109KB1QA7,,Equity
539624,IPRU2755,ICICI PRUDENTIAL BUSINESS CYCLE FUND SERIES 3 - REGULAR PLAN CUMULATIVE OPTION,Active,B ,10.00,INF109KB1PX1,,Equity
539625,IPRU2756,ICICI PRUDENTIAL BUSINESS CYCLE FUND SERIES 3 - REGULAR PLAN DIVIDEND OPTION,Active,B ,10.00,INF109KB1PY9,,Equity
539636,PRECAM,Precision Camshafts Ltd,Active,B ,10.00,INE484I01029,Auto Parts &amp; Equipment,Equity
539658,TEAMLEASE,TeamLease Services Ltd,Active,B ,10.00,INE985S01024,Sp.Consumer Services,Equity
539678,QUICKHEAL,Quick Heal Technologies Ltd,Active,B ,10.00,INE306L01010,IT Software Products,Equity
539708,IPRU2766,ICICI PRUDENTIAL INDIA RECOVERY FUND SERIES 4 - CUMULATIVE OPTION,Active,B ,10.00,INF109KB1QX9,,Equity
539709,IPRU2767,ICICI PRUDENTIAL INDIA RECOVERY FUND SERIES 4 - DIVIDEND OPTION,Active,B ,10.00,INF109KB1QV3,,Equity
539710,IPRU8968,ICICI PRUDENTIAL INDIA RECOVERY FUND SERIES 4 - DIRECT PLAN CUMULATIVE OPTION,Active,B ,10.00,INF109KB1QY7,,Equity
539711,IPRU8969,ICICI PRUDENTIAL INDIA RECOVERY FUND SERIES 4 - DIRECT PLAN DIVIDEND  OPTION,Active,B ,10.00,INF109KB1QW1,,Equity
539725,GOKULAGRO,Gokul Agro Resources Ltd,Active,B ,2.00,INE314T01025,Edible Oils,Equity
539742,SIMBHALS,Simbhaoli Sugars Ltd,Active,B ,10.00,INE748T01016,Sugar,Equity
539784,LICNFNHGP,LIC MF Exchange Traded Fund- NIFTY 100,Active,B ,10.00,INF767K01PC8,,Equity
539785,PDMJEPAPER,Pudumjee Paper Products Ltd,Active,B ,1.00,INE865T01018,Paper &amp; Paper Products,Equity
539787,HCG,HealthCare Global Enterprises Ltd,Active,B ,10.00,INE075I01017,Healthcare Facilities,Equity
539799,BHARATWIRE,Bharat Wire Ropes Ltd,Active,B ,10.00,INE316L01019,Iron &amp; Steel Products,Equity
539841,LANCER,Lancer Container Lines Ltd,Active,B ,10.00,INE359U01010,Containers &amp; Packaging,Equity
539861,SKIL,SKIL Infrastructure Ltd,Active,B ,10.00,INE429F01012,Construction &amp; Engineering,Equity
539871,THYROCARE,Thyrocare Technologies Ltd,Active,B ,10.00,INE594H01019,Healthcare Services,Equity
539885,IPRU2812,ICICI PRUDENTIAL MUTUAL FUND- INDIA RECOVERY FUND CUMULATIVE SERIES,Active,B ,10.00,INF109KB1UT9,,Equity
539886,IPRU2813,ICICI PRUDENTIAL MUTUAL FUND-INDIA RECOVERY FUND- DIVIDEND PAYOUT OPTION- SE 5,Active,B ,10.00,INF109KB1UR3,,Equity
539887,IPRU9014,ICICI PRUDENTIAL MUTUAL FUND-DIRECT PLAN-CUMULATIVE OPTION-SERIES 5,Active,B ,10.00,INF109KB1UU7,,Equity
